"","age5","county","name","tp10","tp11","tp12","tp13","Cindy2010","Cindy2011","Cindy2012","Cindy2013","deaths2011","deaths2012","deaths2013","Cdeaths2011","Cdeaths2012","Cdeaths2013","netmig11","netmig12","netmig13","Cnetmig2011","age_label"
"21","1",109,"Saguache",417.924930339289,408.113159182873,415.988063892239,407.79799772442,379.12455909,421.35354251,411.80488714,385.48044183,0,1,1,0.527428339,0.519570024,0.470035021,2.91650973257632,4.59350282880771,-10.8639987538468,30,"0 to 4"
"22","1",115,"Sedgwick",121.207743547044,119.795329536675,119.552756340008,118.406643201708,105.768466227,126.80842592,125.54221576,127.59362735,0,0,0,0.172585658,0.149966769,0.164780991,0.616542316793575,0.616542316793575,-1.04337930534297,9,"0 to 4"
"23","1",31,"Denver",44060.2913659847,45508.0418913151,46342.6571634025,47183.4987580366,49745.973468,45642.049667,46367.457707,46930.887077,53,71,31,60.240594701,59.129460495,59.21850047,581.01652917,481.90132122,478.93316526,-418,"0 to 4"
"24","1",15,"Chaffee",753.433609958506,759.639894567763,762.818220385488,763.517910660598,761.17620195,759.03811323,775.99418422,752.24020258,1,0,1,0.971876924,0.986261209,0.849041423,6.38512921623669,3.24622115615395,9.63135037239063,87,"0 to 4"
"25","1",123,"Weld",19934.0590854383,19691.0385839794,19888.8101187822,20067.841136928,20549.60406,19651.331393,19550.883109,19586.825889,24,29,12,24.745984218,24.68966016,24.650728313,7.13087475872024,11.044112296612,14.4133048937839,748,"0 to 4"
"26","1",105,"Rio.Grande",793.809385140195,777.151199067159,777.688760819626,783.546028246187,814.38499283,762.46362514,734.98048318,735.32310277,0,1,0,0.953569819,0.881971911,0.929667692,2.8233475872,0.5293776726,4.3862721444,49,"0 to 4"
"27","1",69,"Larimer",17492.3597488546,17279.214195096,17385.6968361623,17489.7473025925,18242.504897,17471.454951,17602.76758,17753.385025,12,14,6,22.009974055,22.253763385,22.130233854,15.5270444540222,20.1474608975255,18.598831791875,1096,"0 to 4"
"28","1",33,"Dolores",132.393285371703,134.722380445978,134.384593767948,134.840658827313,131.356241566,120.435149628,114.143538744,109.602289888,0,0,0,0.134125944,0.145998898,0.126511994,-0.810346103619787,-0.79058156450711,0.513878016929621,10,"0 to 4"
"29","1",83,"Montezuma",1615.20197546349,1581.58686786269,1582.70141832108,1588.62869241886,1643.9517887,1603.720787,1543.1502805,1536.9049648,5,1,1,2.015517567,1.925765433,1.910592461,-2.30320043236865,-0.501503319951237,3.38050386041204,88,"0 to 4"
"30","1",101,"Pueblo",10541.0487818644,10286.9323972803,10313.7509112783,10328.942374358,10515.0914655,10302.5140286,10010.4214489,9732.1411365,9,17,8,12.611067412,12.337574887,11.997374188,9.87914460873565,4.42370853009193,1.93625581029583,-3,"0 to 4"
"31","1",77,"Mesa",9910.86477839401,9734.78602786969,9779.91974893971,9831.69655185874,10093.5241406,9848.7674236,9620.2616281,9429.7406933,9,8,3,12.45052614,11.950768858,11.825597954,0.61685367741444,-0.279304991275637,-1.07618463463077,-21,"0 to 4"
"32","1",29,"Delta",1730.55180114574,1726.65912215653,1730.08174474425,1720.35236600402,1840.6224143,1659.4103663,1674.6903402,1639.7651101,2,6,1,2.140134482,2.147083968,2.051941934,-3.69020652181194,0.293783431833572,0.322445230061238,93,"0 to 4"
"33","1",43,"Fremont",2104.82030816509,2094.71476020077,2083.76750053271,2056.19214973952,2134.2896114,2083.2256443,1987.9484423,1843.0656893,2,3,0,2.573560998,2.483294696,2.214110218,15.7076172675064,-12.2137734266966,-5.34352587417975,128,"0 to 4"
"34","1",97,"Pitkin",751.306548486792,731.484039015955,734.223331717349,735.841825563203,866.71073781,760.80396059,751.18834668,738.28998743,0,1,2,1.04030351,0.906063658,0.874886525,3.6290521197877,-0.54327127541732,-1.78192978336881,118,"0 to 4"
"35","1",67,"La.Plata",2899.88725385378,2898.34874313045,2912.01979185282,2931.21548284479,3067.3661672,2887.6816337,2854.4351788,2793.6610589,3,2,0,3.613316507,3.550293295,3.391805925,-0.550934111834109,-0.98209993848689,-2.14898523125354,232,"0 to 4"
"36","1",91,"Ouray",181.936046511628,176.815523994344,177.553209463762,177.567352225663,208.58084744,165.52957847,174.49686349,173.77832479,0,0,0,0.200189519,0.221071217,0.214121004,-0.100049062172905,0.188981561882154,0.0466895623473558,27,"0 to 4"
"37","1",5,"Arapahoe",40662.63665907,40120.1327348172,40445.5328800784,40768.2146295861,41522.596079,40456.123215,40171.64917,40028.068568,54,40,28,50.547156524,50.092190786,49.921794271,34.1968167736355,31.4042321855109,38.2567629331879,548,"0 to 4"
"38","1",57,"Jackson",63.6238532110092,60.7568345305225,59.6487693752303,60.0151024605118,57.75791472,62.180198328,50.462508664,46.494001648,1,0,0,0.076562057,0.060241127,0.050672238,-0.403005457774462,-0.832877946067222,0.53734061036595,5,"0 to 4"
"39","1",111,"San.Juan",35.7478991596639,30.8949306530133,30.7020036853016,30.63151797977,30.539217839,35.79382029,31.500161117,26.490467961,0,0,0,0.048009637,0.030744131,0.021130431,-0.282626419705135,-0.239145432058191,0.10870246911736,3,"0 to 4"
"40","1",75,"Logan",1145.10273204432,1132.32910601423,1135.53793414528,1132.70716468901,1195.02081,1119.65036599,1111.12265319,1123.96948519,1,2,3,1.400468365,1.415010931,1.490105633,-0.599289153576534,-1.30753997143971,-1.35521069956512,83,"0 to 4"
"41","1",93,"Park",781.279351231799,719.379704810676,718.593123272821,723.544742991969,752.08184202,713.45211104,658.96120667,631.24944142,1,0,0,0.834683487,0.771562998,0.718403455,-8.48091107717682,-2.21611746740299,3.87820556795523,130,"0 to 4"
"42","1",17,"Cheyenne",130.494208494208,149.939254899127,150.585176287305,151.40170975944,111.236908131,124.415309261,134.591722476,137.930595545,0,0,0,0.150680793,0.202335681,0.176158372,1.7319981098411,-0.240555293033485,0.0962221172133942,8,"0 to 4"
"43","1",125,"Yuma",765.847319115009,746.678847409028,746.860126067161,749.4638115207,773.30178597,780.58296071,770.40934102,737.87235594,1,0,3,0.994997331,0.987719624,0.918334314,2.18646108068995,-3.14055318862738,-0.954092107937431,30,"0 to 4"
"44","1",65,"Lake",549.622615616852,518.458770771686,523.662127476945,527.444146360066,581.0618337,553.94530839,503.03499038,464.89060006,0,0,0,0.694237627,0.555384428,0.547763659,-0.770314566,2.512692751,0.421838929,31,"0 to 4"
"45","1",25,"Crowley",186.552631578947,182.073866843276,178.374750940723,176.138043466382,179.76330088,184.98293293,146.99110366,145.804038774,0,2,1,0.225755248,0.196705727,0.213249678,-0.282771322357511,-3.16703881040412,-0.445364832713079,7,"0 to 4"
"46","1",51,"Gunnison",773.747290061382,778.016207732533,786.371723222795,791.754980856539,856.34339089,763.53398679,786.17613648,782.93237593,3,2,1,0.984434011,1.022017563,0.973759,0.959882297332415,2.6255604015269,1.07280962643035,66,"0 to 4"
"47","1",85,"Montrose",2609.38011752707,2512.26409055134,2508.13110423729,2512.53230167178,2788.3443065,2537.610437,2382.1532374,2317.0746549,3,1,0,3.1935702,2.818609313,2.898705042,-2.29714019584531,-1.12654272618167,-0.037761208698827,194,"0 to 4"
"48","1",73,"Lincoln",303.447837150127,288.852463174924,290.751839985945,290.420981764583,309.61671741,304.90915099,294.81471429,302.62640908,0,1,0,0.396498559,0.354632788,0.414234691,-1.86398579448903,0.241627788174504,-1.24265719632602,20,"0 to 4"
"49","1",27,"Custer",136.736173217228,137.058212692492,137.181103479967,137.951474859174,135.73497952,131.832930529,130.64895704,125.733800026,0,0,0,0.153984467,0.165878407,0.148001085,-0.70907438861732,0.443171492885825,1.24088018008031,28,"0 to 4"
"50","1",23,"Costilla",171.031531531532,169.97769688987,167.918320606187,165.815668423824,159.35536753,173.83276133,165.01375553,161.01650437,0,1,0,0.234324166,0.198589642,0.192580256,2.79059981018887,-1.4959916508229,-1.43845351040664,16,"0 to 4"
"51","1",45,"Garfield",4456.60315199003,4399.08079698182,4432.72713270064,4477.24657575421,4934.1947444,4409.5821644,4348.6227314,4271.232014,3,5,1,5.58808588,5.332895369,5.305656262,18.5919764826406,-9.21966649878075,4.76247673446952,180,"0 to 4"
"52","1",63,"Kit.Carson",543.39438324658,531.024556745486,526.305768579843,523.563250553334,521.35846132,525.89561584,498.93646164,474.53812572,0,0,1,0.670271731,0.613322538,0.56482961,-6.40118651158019,-5.69597104844,-3.20059325579009,11,"0 to 4"
"53","1",89,"Otero",1174.69276821192,1194.46023803814,1185.26359561352,1177.8783500215,1234.6910609,1197.9333419,1215.7264157,1152.00236156,6,0,3,1.549154438,1.618997072,1.345095032,1.069644471,-8.302478513,-5.348222355,80,"0 to 4"
"54","1",49,"Grand",820.944493272936,774.004731445588,759.118955584915,765.227323454577,781.05091944,740.69014983,659.51295817,619.41369339,0,0,0,0.813842207,0.752604191,0.762268308,-12.6512525737113,-18.409463878025,3.11027471911838,74,"0 to 4"
"55","1",7,"Archuleta",600.704947873573,586.568656912815,588.861830508726,589.764018772337,608.64096027,631.27443453,610.4436516,593.75524483,1,2,0,0.83890615,0.767603343,0.719531119,-0.409691276515428,0.151982247739594,0.241189219238921,2,"0 to 4"
"56","1",59,"Jefferson",30261.2824720058,29594.9755622553,29948.162080814,30270.4387033012,30215.921454,29626.030742,29233.24168,28968.845526,28,22,12,36.788207287,36.358026902,36.163124238,108.44369811,258.54758523,228.070983855,321,"0 to 4"
"57","1",61,"Kiowa",69.4046775336641,69.8949947369236,69.2118987401186,68.9700340831379,65.859998559,82.516406485,73.511969174,70.141460845,0,0,0,0.115986567,0.074884513,0.090062995,0.264873425148294,-0.0529746850296588,-0.0941772178305045,5,"0 to 4"
"58","1",21,"Conejos",650.058114299494,640.9297188819,635.574119708549,631.036587148781,616.12975631,620.87378204,618.50381594,593.12538389,0,0,0,0.742006563,0.790691747,0.724393288,-1.23026492399182,-8.73488096034195,-5.29013917316484,14,"0 to 4"
"59","1",13,"Boulder",16406.611487355,16042.9264899061,16301.0606651879,16556.3626513015,16884.871174,16136.849189,15826.121348,15639.379413,12,11,9,20.015012658,19.551985867,19.322762532,142.206472155,177.66533532,182.54159154,328,"0 to 4"
"60","1",19,"Clear.Creek",442.311199207136,412.167875542516,413.728449367749,414.535855550834,462.51589236,414.64896365,390.23767485,373.18370672,0,1,1,0.491062837,0.45411027,0.457766522,1.15138063781694,0.148034653433606,0.312517601693169,26,"0 to 4"
"61","1",87,"Morgan",2162.77272082802,2164.15841274015,2260.62368844475,2322.30884356393,2180.9733285,2243.9590974,2250.7739381,2218.6095118,4,3,1,2.921755196,2.785452558,2.71811487,-18.11323722,84.156886776,46.258421208,99,"0 to 4"
